Year,Rank,Title,Author,Review,Description,Price,Tags,Ratings,Genre,barcode,publisher,date
2020,98,117층 나무 집(456 book 클럽)(양장본 HardCover),앤디 그리피스,286,13층씩 커지는 상상! 유머! 모험! 책장이 술술 넘어가는 재미!,"10,800",경찰 상상력 격투 엉터리 테리 팬티 ,9.4,"['국내도서', '어린이(초등)', '어린이문학', '동화책', '외국작가']",9788952744586,시공주니어,2020년 01월 10일 출간
2020,99,이상한 과자 가게 전천당. 1(양장본 HardCover),히로시마 레이코,394,,"10,800",판타지 스릴러 요괴 어린이판타지 손님 가게 ,9.7,"['국내도서', '어린이(초등)', '어린이문학', '동화책', '외국작가']",9791164060481,길벗스쿨,2019년 07월 05일 출간
2020,100,알사탕(그림책이 참 좋아 39)(양장본 HardCover),백희나,495,,"10,800",성장 소파 리모컨 방귀 마음 한국그림책 ,9.1,"['국내도서', '유아(0~7세)', '유아그림책', '한국그림책']",9791158360375,책읽는곰,2017년 03월 25일 출간
2020,101,일의 기쁨과 슬픔,장류진,319,장류진 소설집,"12,600",소설 한국현대소설 소설집 장류 직장생활 슬픔 ,9.2,"['국내도서', '소설', '한국소설', '한국소설일반']",9788936438036,창비,2019년 10월 25일 출간
2020,102,내일의 부. 2: 오메가편,조던 김장섭,240,세상에서 가장 빨리 99.9% 부자 되는 법!,"14,400",주식투자 부동산 주식 베스트셀러 투자가이드 부자 ,9.4,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9791187993698,트러스트북스,2020년 02월 20일 출간
2020,103,배움의 발견(교보문고 단독 리커버)(리커버:K),타라 웨스트오버,226,"나의 특별한 가족, 교육, 그리고 자유의 이야기","16,200",성장 아버지 자전적에세이 케임브리지 자격시험 변화 ,9.3,"['국내도서', '시/에세이', '나라별 에세이', '영미에세이']",9788932919553,열린책들,2020년 01월 05일 출간
2020,104,해커스 토익 스타트 리스닝(Listening) LC(개정판 4판),David Cho,128,초보를 위한 토익 입문서 | 무료 교재 MP3 제공,"13,410",선택 의문문 영어학습 영어공부 의문사 의문문 회사 생활 고객 상담 ,9.7,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'L/C']",9788965423386,해커스어학연구소,2020년 03월 09일 출간(1쇄 2020년 01월 02일)
2020,105,폴리매스,와카스 아메드,150,한계를 거부하는 다재다능함의 힘,"16,920",대니얼 창의성 게이츠 잠재력 우물 시대 ,8.7,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791135488399,안드로메디안,2020년 09월 29일 출간
2020,106,지적 대화를 위한 넓고 얕은 지식. 2,채사장,150,한 권으로 현실 세계를 통달하는 지식 여행서,"14,400",철학 인문학 과학 예술 밀리언셀러 독서 모임 ,9.4,"['국내도서', '인문', '인문학일반', '인문교양']",9791190313193,웨일북(whalebooks),2020년 02월 05일 출간
2020,107,양준일 Maybe,양준일,498,너와 나의 암호말,"16,200",한국에세이 소환 자전적에세이 서빙 가수 만개 ,9.7,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196601911,모비딕북스,2020년 02월 14일 출간
2020,108,작은 아씨들(영화 공식 원작 소설 오리지널 커버),루이자 메이 올컷,246,,"14,850",세계고전문학 사랑 영화원작소설 여성서사 캐릭터 자매 ,9.4,"['국내도서', '소설', '영미소설', '고전소설/문학선']",9788925568584,알에이치코리아,2020년 02월 12일 출간
2020,109,내가 죽으면 장례식에 누가 와줄까(너나들이 리커버 에디션),김상현,136,,"13,500",위로 인간관계 한국에세이 관계 행복 삶의지혜 ,9.4,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791188469468,필름(Feelm),2020년 01월 16일 출간
2020,110,심판(양장본 HardCover),베르나르 베르베르,195,,"11,520",피고인 프랑스문학 판사 천국 프랑스희곡 수술 ,8.7,"['국내도서', '소설', '프랑스소설', '프랑스소설일반']",9788932920405,열린책들,2020년 09월 05일 출간
2020,111,데미안(세계문학전집 44),헤르만 헤세,441,,"7,200",세계고전문학 성장소설 독일 문학 선교사 독일소설 디오니소스 ,9.5,"['국내도서', '소설', '독일소설', '고전소설/문학선']",9788937460449,민음사,2009년 01월 20일 출간(1쇄 1997년 08월 01일)
2020,112,심리학을 만나 행복해졌다,장원청,400,복잡한 세상과 사람의 마음을 꿰뚫어 보는 심리법칙 75,"14,220",인간관계 행복 요나 디드로 법칙 경제학 ,9.6,"['국내도서', '자기계발', '자기능력계발', '마인드콘트롤/감정']",9791158740641,미디어숲,2020년 03월 10일 출간
2020,113,괜찮지 않은데 괜찮은 척했다,글배우,98,,"12,150",마음 한국에세이 행복 불안 인간관계 배려 ,8.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196797744,강한별,2020년 07월 23일 출간
2020,114,공부란 무엇인가,김영민,211,,"14,400",인문교양서 평생 공부 근육 배움 무용 읽기 ,8.9,"['국내도서', '인문', '인문학일반', '인문교양']",9791190030632,어크로스,2020년 08월 26일 출간
2020,115,임신 출산 육아 대백과(2020~2021)(개정판),삼성출판사 편집부,70,술술 잘 읽히는 첫아기 잘 키우는법,"17,550",건강 육아법 산후 조리 태교 모유 수유 예비엄마 ,9.3,"['국내도서', '가정/육아', '임신/출산', '임신']",9788915107908,삼성출판사,2020년 07월 31일 출간
2020,116,킵고잉(Keep Going),주언규,176,나는 월 천만 원을 벌기로 결심했다,"15,300",재테크 부자되는법 유튜브 경제 스토어 유튜버 ,8.7,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9788950988487,21세기북스,2020년 07월 24일 출간
2020,117,페인트(창비청소년문학 89),이희영,237,이희영 장편소설,"10,800",청소년소설 한국소설 가족 부모 관계 소설 ,9.6,"['국내도서', '청소년', '청소년 소설', '한국']",9788936456894,창비,2019년 04월 19일 출간
2020,118,저는 주식투자가 처음인데요: 기본편(2020),강병욱,94,완전 생초보의 주식투자 입문기,"14,850",주식투자법 주식거래제도 시장분석,9.3,"['국내도서', '경제/경영', '재테크/금융', '주식/증권', '주식투자']",9791157843749,한빛비즈,2020년 01월 06일 출간
2020,119,이미 어쩔 수 없는 힘듦이 내게 찾아왔다면,글배우,72,,"12,150",위로 자존감 용기 시간 자책 희망 ,8.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196797720,강한별,2020년 03월 24일 출간
2020,120,해커스 토익 700+ LC+RC(한 권으로 끝내는),해커스 어학연구소,271,신토익 출제유형 100% 반영,"17,550",어휘 영어학습 영어공부 부가 의문문 의문사 의문문 선택 의문문 ,9.5,"['국내도서', '외국어', '수험영어', '토익(Toeic)', '종합']",9788965422006,해커스어학연구소,2020년 04월 17일 출간(1쇄 2016년 10월 10일)
2020,121,미움받을 용기,기시미 이치로,599,자유롭고 행복한 삶을 위한 아들러의 가르침,"13,410",인간관계 심리학 자기계발 타인 아들러 심리학 개인 심리학 ,9.2,"['국내도서', '인문', '심리학', '교양심리']",9788996991342,인플루엔셜,2014년 11월 17일 출간
2020,122,코로나 사피엔스(양장본 HardCover),최재천,89,"문명의 대전환, 대한민국 대표 석학 6인이 신인류의 미래를 말한다","13,500",인문교양서 장하준 포노 온라인 교육 석학 문재인대통령추천도서 ,8.4,"['국내도서', '인문', '인문학일반', '인문교양']",9791189995898,인플루엔셜,2020년 06월 10일 출간
2020,123,세계미래보고서 2035-2055,박영숙,79,포스트 코로나 시대,"19,800",삶 포스트 코로나 시대 경제전망 유전자 사회 첨단 기술 ,8.9,"['국내도서', '경제/경영', '경제일반', '경제전망']",9791159099878,교보문고,2020년 06월 05일 출간
2020,124,모든 사람에게 좋은 사람일 필요는 없어,김유은,139,,"12,420",위로 인간관계 자존감 에세이 용기 행복 ,8.7,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196764616,좋은북스,2019년 09월 27일 출간
2020,125,노화의 종말,데이비드 A. 싱클레어,123,하버드 의대 수명 혁명 프로젝트,"19,800",장수 인문교양 유전학 기술 인터벌 의대 ,8.9,"['국내도서', '인문', '인문학일반', '인문교양']",9788960518025,부키,2020년 07월 30일 출간
2020,126,90년생이 온다,임홍택,618,"간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는","12,600",꼰대 밀레니얼세대 신입 사원 소비자 20대 기업,8.9,"['국내도서', '경제/경영', '경제일반', '경제학일반']",9791188248674,웨일북(whalebooks),2018년 11월 16일 출간
2020,127,사랑한다고 상처를 허락하지 말 것,김달,122,나를 잃지 않고 관계를 단단하게 지켜나가기 위해,"13,050",사랑 인간관계 한국에세이 이별 유튜브 에세이 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791165340957,비에이블,2020년 04월 17일 출간
2020,128,인생의 태도(양장본 HardCover),웨인 다이어,104,행복한 이기주의자로 평생 살아보니 알게 된 것들,"14,400",인문교양서 자기관리 직업 이기주의자 연봉 행복 ,9,"['국내도서', '인문', '인문학일반', '인문교양']",9791165211653,더퀘스트,2020년 06월 19일 출간
2020,129,규칙 없음,리드 헤이스팅스,113,"넷플릭스, 지구상 가장 빠르고 유연한 기업의 비밀","22,500",넷플릭스 경영혁신 직원 해외경영 글로벌 기업 창의성 ,9.3,"['국내도서', '경제/경영', '경영전략', '경영혁신']",9788925599632,알에이치코리아,2020년 09월 08일 출간
2020,130,이 한마디가 나를 살렸다,김미경,176,100번 넘어져도 101번 일으켜 세워준 김미경의 말,"14,400",유튜브 재테크 관계 인생 꿈 멘토 ,9.1,"['국내도서', '자기계발', '성공/처세', '삶의지혜/조언']",9788950986919,21세기북스,2020년 03월 25일 출간
2020,131,명리심리학,양창순,180,사는 게 내 마음 같지 않을 때,"14,400",위로 심리학 정신 의학 팔자 기질 박사 학위 ,9.1,"['국내도서', '인문', '심리학', '교양심리']",9791130628639,다산북스,2020년 02월 25일 출간
2020,132,아홉 명의 완벽한 타인들,리안 모리아티,147,,"14,220",인생 이방인 드라마원작소설 평온 열흘 사람 ,8.5,"['국내도서', '소설', '영미소설', '영미소설일반']",9788947545211,마시멜로,2019년 10월 25일 출간
2020,133,코로나 투자 전쟁,정채진,164,전 세계 금융 역사 이래 최대의 유동성,"15,120",주식 시장 주식투자 중앙은행 투자자 COVID-19 경제 전문가,9.5,"['국내도서', '경제/경영', '재테크/금융', '금융경제', '금융시장/정책']",9791196831059,페이지2북스,2020년 05월 25일 출간
2020,134,우리가 인생이라 부르는 것들,정재찬,206,자기 삶의 언어를 찾는 열네 번의 시 강의,"14,400",사랑 방탄소년단 문정희 희망 밥벌이 열정 ,9.7,"['국내도서', '인문', '문학이론', '문학비평/평론']",9791189995539,인플루엔셜,2020년 02월 25일 출간
2020,135,아홉 살 마음 사전,박성우,453,,"9,900",저학년 감정 표현 동시 통쾌 짜증 그림책 ,9.7,"['국내도서', '어린이(초등)', '어린이교양', '철학/사고/심리']",9788936447014,창비,2017년 03월 10일 출간
2020,136,사랑은 내 시간을 기꺼이 건네주는 것이다(양장본 HardCover),이기주,180,이기주 앤솔로지,"13,050",감성 에세이 일러스트 인생 작가 어머니 문장 ,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791190078085,황소북스,2020년 03월 18일 출간
2020,137,작가들의 비밀스러운 삶,기욤 뮈소,287,기욤 뮈소 장편소설,"13,320",소설 스릴러소설 베스트셀러 스릴러 프랑스소설 카메라 ,9.1,"['국내도서', '소설', '프랑스소설', '미스터리/스릴러소설']",9788984373853,밝은세상,2019년 11월 21일 출간
2020,138,넛지(양장본 HardCover),리처드 탈러,197,,"16,200",주식투자 경제학 행동경제학 디폴트 노벨경제학상 인센티브 ,9.3,"['국내도서', '경제/경영', '경제일반', '경제상식/경제이야기']",9788901227542,리더스북,2018년 11월 23일 출간(1쇄 2009년 04월 20일)
2020,139,나를 사랑하는 연습,정영욱,85,,"12,600",위로 인생 자기관리 타인 습관 유토피아 ,9.4,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791162143056,부크럼,2020년 01월 02일 출간
2020,140,해커스 OPIc 오픽 Advanced 공략(2주 만에 끝내는)(개정판 2판),해커스 오픽연구소,234,IH/AL 등급을 위한 필수 학습서,"14,310",유형 공략 인물 유형 롤 플레이 등급 독서 운동 모의고사 ,9,"['국내도서', '외국어', '수험영어', 'OPIc']",9791158551957,해커스,2019년 12월 02일 출간(1쇄 2016년 07월 12일)
2020,141,존리의 금융문맹 탈출,존 리,187,대한민국 경제독립 프로젝트,"14,400",유튜브 주식 부자되는법 철학 주식투자 장기 투자 ,9.1,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9791190242516,베가북스,2020년 10월 12일 출간
2020,142,혼돈의 시대 리더의 탄생,도리스 컨스 굿윈,161,,"24,120",경영학 루스벨트 링컨 교양서 대통령 시어도어 ,9.1,"['국내도서', '정치/사회', '정치/외교', '정치일반', '정치일반서']",9791135459757,커넥팅,2020년 02월 26일 출간
2020,143,열두 살에 부자가 된 키라(꿈을 이루게 도와주는 자기경영 동화 1)(양장본 HardCover),보도 섀퍼,272,,"11,700",재테크 머니 창작동화 돈 문제 저축 경제동화 ,9.7,"['국내도서', '어린이(초등)', '어린이교양', '경제/상식/교양']",9788950966980,을파소,2014년 10월 23일 출간
